,0
128,101119.89586417463
129,139980.3607941046
130,97663.89861607952
131,120950.53894557856
132,127706.2981613855
133,125013.16096787306
134,124241.79802381092
135,251195.553058917
136,208419.2749788027
137,223580.3375625375
138,175980.17621112277
139,169616.27672717464
140,78889.5429410654
141,124750.21772618343
142,74693.78182579204
143,282334.2667174983
144,259595.37790707065
145,166118.97715651165
146,190676.9662188363
147,211904.17646442264
148,189241.49973757687
149,152545.90858865733
150,142847.65558834304
151,174183.1857731917
152,170699.10196437297
153,130735.98296158749
154,94081.37947974654
155,90740.27247284411
156,102373.48283076783
157,133133.92673468217
158,136388.90851237878
159,188280.02376825488
160,147511.1962825903
161,150783.1967638857
162,301684.2726679973
163,233463.29707101217
164,123604.83513413933
165,177550.85786656154
166,199826.43258724688
167,310480.117572574
168,186492.5149744139
169,382845.9384065926
170,224145.9677731262
171,240687.28931890262
172,177885.82323648335
173,189898.69855116625
174,179504.44831959452
175,159054.0490072676
176,203577.56981888623
177,187750.18665438166
178,186484.97979347454
179,267446.4578592306
180,193967.81551447453
181,235870.6588077903
182,226791.03733649693
183,244538.94897804616
184,213371.46302872733
185,161134.53440963756
186,163623.4870937448
187,134807.40686289055
188,137079.14208103862
189,114159.75465596595
190,129877.11341534741
191,110239.5942133879
192,109363.99075184243
193,155049.9978016402
194,147296.56703316956
195,149763.7866894407
196,154232.1850009724
197,154330.0413345119
198,130288.25410250088
199,155893.97062605972
200,450993.5632771541
201,428926.8906581507
202,380167.18970208126
203,590146.3393756141
204,304196.6749005876
205,334479.0969241168
206,390485.41312050266
207,341819.22470093047
208,308427.18084071565
209,342485.21835215
210,271831.4098031078
211,456262.20545707375
212,298093.9460577159
213,249365.28966815604
214,197551.6025818257
215,194953.06940648062
216,213052.73658340605
217,516079.8620614369
218,384158.64288373524
219,333222.60484752693
220,243240.65050881277
221,313406.7004389557
222,188753.2029098992
223,188263.65699950134
224,182623.48184960484
225,179522.24562174515
226,183879.67491444811
227,203149.87510938256
228,208617.95836875503
229,206464.39978611018
230,192277.61533675063
231,272180.8446404039
232,176132.27510724866
233,186365.55236922525
234,172530.9880253662
235,282720.5104570305
236,171561.2422704493
237,367951.2654893426
238,313401.86060263705
239,257521.07133553142
240,285006.9173199925
241,250828.19665943767
242,245242.074637213
243,292590.1206787767
244,243180.5994689937
245,482613.0712893916
246,210519.32714198914
247,201075.45446460138
248,279581.7277161766
249,227706.61932954294
250,274915.30234201247
251,270930.7708081132
252,267693.0476938315
253,226975.68779346612
254,209248.74979362762
255,184645.95947634522
256,184068.82459485662
257,138018.06510063595
258,220871.33597632253
259,256239.89155428996
260,172747.4343145341
261,125711.84054728433
262,158120.8079280396
263,214887.89275854922
264,249979.78502710123
265,201726.13568860453
266,157920.87890052635
267,186645.49791122598
268,163658.86247266212
269,151604.01572154922
270,126494.13791770257
271,131751.1674541804
272,120351.27337698148
273,128153.5281344155
274,134183.7000309406
275,113540.96513927497
276,320405.35035082576
277,232794.6692415089
278,279383.01304134284
279,217755.6821604694
280,190290.95994826115
281,174152.12970568103
282,184766.42383439938
283,319624.99046507006
284,223571.78361233557
285,226376.67542288327
286,221287.41117943064
287,237699.74865593296
288,153648.88844666583
289,135330.61680562276
290,270559.14586442494
291,119553.61330219482
292,155200.2811486816
293,214881.14448239375
294,166948.04603699935
295,121788.34871685116
296,119098.59872270536
297,149424.97590272423
298,154801.77767163696
299,164952.17182558638
300,155965.54678273795
301,187520.65239753484
302,184690.55229028256
303,119588.42524605517
304,187460.2680836149
305,200257.25317855724
306,242260.11224742557
307,136366.43296847714
308,175838.84289810093
309,148237.94284381243
310,128920.31744612726
311,142708.57483575738
312,132336.04038293732
313,159000.41508494323
314,139429.84100351736
315,133712.43196299518
316,113716.90282367473
317,138793.46400572418
318,116422.95550478967
319,185906.01825201913
320,126468.797289298
321,100872.7879319477
322,149123.8266792692
323,116698.9780129066
324,122999.76234527414
325,159710.3638818421
326,172706.17987487648
327,70938.07852854823
328,99631.41536663892
329,95477.82419465265
330,208656.41210694402
331,155314.93962879875
332,136750.33635351152
333,152873.87827900122
334,137236.90789019212
335,130588.25625149667
336,124740.15381190527
337,124815.57755713345
338,116553.31546760276
339,134354.55416820443
340,129281.2922537216
341,143368.87181207517
342,160830.94000133136
343,140260.64005680624
344,138607.3900914002
345,127747.59484586895
346,142568.8570187071
347,122188.48994717326
348,115642.77222729778
349,136964.8428667575
350,85413.85444233713
351,98135.31637611151
352,124150.02581096116
353,96491.28443226092
354,69013.4721248141
355,95114.75307780283
356,118315.11147086915
357,146807.0583877677
358,136007.60027822672
359,67976.74923654187
360,125059.80264162958
361,153376.69654348068
362,51765.257095617344
363,133358.3803111564
364,144383.03071701195
365,112130.1947975742
366,106852.31770105803
367,128112.88828655037
368,125217.80088495942
369,142168.5199167284
370,143377.71429081506
371,95741.45921353642
372,145224.0694636127
373,128568.15956234651
374,126539.32756667188
375,130794.08297689694
376,87110.2226111829
377,127908.58331174619
378,106523.85341932357
379,140888.15609358592
380,143885.11342424556
381,98898.5877087393
382,127229.32740116035
383,147893.34144307696
384,151855.6569019541
385,158924.90092452255
386,170682.25917983335
387,61494.835996364265
388,110064.18946871714
389,122577.22972148865
390,155343.14376543602
391,126688.86984927974
392,132704.75491550151
393,166228.60747197818
394,151165.7411719318
395,247018.40775837822
396,143976.91338480444
397,147128.83952426066
398,124114.48701301205
399,151903.03576332954
400,123312.94455706039
401,325105.1198383419
402,312218.5170328912
403,312240.8657842785
404,355518.2922043099
405,345790.8662903739
406,241718.95333078233
407,312286.49317800923
408,214516.70038724662
409,236427.3865666237
410,257314.21179485423
411,180547.09462639198
412,239375.98267580644
413,151844.1553286997
414,206723.0144051896
415,204264.57815133533
416,220867.85707616096
417,215030.93799642238
418,133107.92102498974
419,131958.94285475722
420,259264.23688395147
421,270798.6747186243
422,199282.05714299137
423,215720.1961192993
424,251814.7912834065
425,305533.78589625674
426,222050.4509052671
427,293888.6292011735
428,175614.47905673084
429,118519.4598652846
430,141416.3678186434
431,106281.82762533304
432,132565.9964888005
433,124777.66229269857
434,138804.41069222483
435,132260.22337364877
436,123140.23920931313
437,123031.8009198173
438,165190.5441013871
439,163639.41988241576
440,160912.02380316585
441,174075.1815466633
442,233593.48478067227
443,151511.43133906936
444,200402.0678337587
445,144229.6288681088
446,230901.71970411466
447,117918.74570845172
448,145887.55856310797
449,127154.13403633282
450,231038.81519498298
451,322553.1943515336
452,158675.43596544096
453,62720.010819053554
454,303770.8980506102
455,72220.04236869818
456,270225.3318835594
457,148853.13927719605
458,178578.6104696439
459,159034.9536526991
460,400989.6429592876
461,321709.1961830136
462,240277.07207233613
463,224922.19967829628
464,208871.29866435102
465,396462.76321045065
466,132986.31702056262
467,166629.17311347573
468,125067.55499281114
469,150872.2869765502
470,142416.09175720732
471,145785.45902701138
472,191962.8094752565
473,188170.3179441819
474,174643.38252014495
475,201359.4955480966
476,185655.07182491792
477,171081.72119062665
478,235173.48512656774
479,196846.4993604045
480,176414.87791573838
481,188983.55677373108
482,209592.36888401108
483,340274.9025197759
484,378025.5405803545
485,156262.82760608415
486,302821.4955724844
487,170069.13735386013
488,247580.41265932098
489,181883.2421039605
490,272175.7286737947
491,225361.6411231146
492,168052.40585840726
493,188057.3240501863
494,134649.84197836684
495,342183.85516818886
496,160799.45398061434
497,331478.9745716093
498,153502.1715861124
499,118730.53486797739
500,124687.71576624228
501,110624.07601161157
502,117212.04956922938
503,114087.36075779758
504,151804.95416435547
505,140074.22649456267
506,286967.0218970649
507,428973.2819997959
508,385595.9209451274
509,438585.30606715777
510,528284.548602265
511,387730.64013116265
512,276474.4739583223
513,331609.83184591343
514,594202.581023605
515,274831.04970834043
516,366518.7269803342
517,368806.81052217813
518,324501.19968745956
519,196620.77800000767
520,344980.59052400733
521,223106.88909153498
522,207919.3919979525
523,182112.80022140936
524,233844.61658531628
525,209339.26657291027
526,202506.90421127237
527,182440.78724709048
528,205419.53038530247
529,222690.59518656263
530,221253.87908274264
531,227984.4684712716
532,179604.36059773868
533,252054.1633321369
534,193067.54979753224
535,259911.91494502863
536,314407.59119790635
537,323569.2687407696
538,268041.54208876134
539,307611.2990327362
540,274616.24689598446
541,236009.8296139198
542,265535.7645301355
543,298980.13639698277
544,230078.66332504796
545,226036.39992202813
546,255207.81107192833
547,214029.64031228455
548,199168.0068866491
549,205859.2666583879
550,143582.41296231112
551,179692.9505786084
552,183990.6566168509
553,194959.32767274234
554,215243.99018841897
555,196086.8245071817
556,204536.20175388525
557,124051.09922932346
558,135712.0554829007
559,108377.53168357821
560,111016.61807077228
561,183806.1552452404
562,158149.34686059563
563,302418.68665665534
564,394701.64226146444
565,178748.27408601186
566,162000.89421985036
567,157999.22536686188
568,168699.12641124753
569,275217.9713874175
570,244215.28705042056
571,254120.17281338855
572,264917.7048489341
573,176073.91974251383
574,219327.81089178438
575,211726.4002059077
576,218974.98661824182
577,366149.8877570119
578,227392.55128547092
579,371231.94787530525
580,269059.7748812715
581,210392.22521335285
582,182067.6846896529
583,184474.1095078391
584,212898.579234115
585,149643.37095756136
586,148367.38887982455
587,141769.22877053832
588,153348.5400459522
589,183863.16909352358
590,110256.5761143762
591,128245.25943033764
592,147637.40758227647
593,98975.23575182969
594,150601.0122426407
595,152187.61658296877
596,121318.99511556122
597,223015.28439637803
598,142993.0298723991
599,177082.05897295199
600,180322.98146207095
601,134858.22544958178
602,119140.51988776484
603,135615.83727087476
604,116549.90338112599
605,172090.25028500767
606,132346.4898640444
607,149670.9162185705
608,87481.91902926736
609,115066.54419049501
610,108092.45848886516
611,150097.1131431759
612,134475.24251674308
613,197188.33238555017
614,151602.0921156914
615,109891.05909653111
616,152219.8700388839
617,129207.84094465578
618,137042.56479660358
619,117411.92976281262
620,134221.24058746066
621,118400.5236277295
622,153625.1538085164
623,108046.57529819946
624,121577.91131968157
625,115139.9717999176
626,124859.59708916914
627,106901.11852433353
628,92060.96585396318
629,131036.27541642902
630,107918.89502447339
631,126051.61736215993
632,118510.45601562709
633,116945.65566857759
634,140511.65107240973
635,89741.5992923922
636,96217.80746736626
637,147930.40319399393
638,66958.17967661272
639,91611.87978852741
640,113014.07288672106
641,132176.88460668846
642,109886.47104047476
643,155073.58764485532
644,120720.02313443882
645,75204.86982970926
646,206657.0306029826
647,113768.87656225516
648,113488.59314553232
649,136984.86164074574
650,133628.6027223178
651,143653.5149438969
652,129247.96200148808
653,125367.97931042
654,162574.8681299524
655,114519.36547772483
656,153181.35320001736
657,131980.08223140048
658,114172.78341553506
659,122849.1083469973
660,83269.82893384229
661,115072.73442583565
662,87455.13553398776
663,162401.65499987773
664,135943.36087757716
665,176373.02333786842
666,147153.42032178232
667,131969.5804829502
668,102409.13806186027
669,130625.88467809728
670,145990.44792810286
671,112507.80987398031
672,124685.85048926582
673,120942.39944328484
674,95529.39346861297
675,81622.40593868331
676,106783.94581542884
677,127070.43971997395
678,153947.26734120955
679,143853.8799195652
680,159035.39033568787
681,133321.37115683182
682,147557.71594588755
683,126404.78385893926
684,138443.62651688076
685,159305.61257627624
686,153021.42033927035
687,131432.1462708294
688,147100.70649800808
689,218774.02402183376
690,133393.29370902668
691,166596.48704735647
692,180408.7500271236
693,98950.92499145564
694,144866.3893405762
695,297281.0399533276
696,241612.12985524966
697,248043.2292278333
698,224598.3369522205
699,194552.6105667663
700,253436.01914025913
701,453521.01283077616
702,351199.2883335503
703,257160.20311146168
704,203042.6916041084
705,149517.8771189138
706,230416.02585406328
707,197683.64069236198
708,207731.2601355277
709,228414.33002869866
710,159677.81026516244
711,128069.52331054484
712,166261.05933602282
713,238036.48060721823
714,324114.78945868317
715,321137.7096544595
716,257117.61723453447
717,227932.4203902382
718,140983.1182227378
719,220928.65236822263
720,199177.10036731453
721,219870.0990837268
722,196362.5492054525
723,126472.15420906688
724,140714.23147201174
725,144131.10704788918
726,156296.99591477565
727,157527.48033954896
728,321324.6976769051
729,78538.60527988352
730,80455.65690195528
731,86748.92418192109
732,108060.93562781313
733,95959.91348751039
734,116391.79204304532
735,104790.16073886768
736,126773.06367416667
737,153705.42799404988
738,168095.0857789489
739,159376.86200966578
740,159103.74424702954
741,214853.5093729782
742,163796.64823697362
743,181986.97758084454
744,131864.08816496815
745,141490.6421594043
746,223910.82463995623
747,266440.68316120334
748,245691.61994012384
749,125740.79801157497
750,119557.73015481391
751,119725.04016631398
752,98240.70319540254
753,138134.40381863617
754,104148.55768441112
755,152662.9399679963
756,65707.6232218945
757,71248.23833087836
758,69017.14284499595
759,68481.64647719935
760,304713.56670359673
761,274241.3435591191
762,285654.6146764047
763,221482.0483682148
764,129022.26451128747
765,199220.3664305011
766,198613.59088276594
767,270415.7112302404
768,275743.41071162926
769,151633.28869899458
770,220048.24374389809
771,180923.20161541612
772,194642.10753380758
773,247352.13963511877
774,224607.465556097
775,282370.3030161229
776,338269.0258136615
777,213185.59652581
778,114539.8179946743
779,156531.11631662998
780,163544.64975246944
781,124261.557803895
782,127689.42474391253
783,114776.81626153072
784,107997.79100325021
785,149172.01140708773
786,113894.60549872568
787,129383.135073567
788,129202.27464401574
789,131662.77575245252
790,134831.4658889613
791,183682.50034661958
792,156411.2546122317
793,183412.6449130191
794,188893.5155488448
795,187252.89613119175
796,221271.86101469406
797,166801.6919651817
798,183122.8514172038
799,152424.14588248776
800,195229.47669472318
801,215880.86278489867
802,357402.2117151158
803,540831.5407574786
804,173195.67971934692
805,294623.01054296154
806,392723.7749388004
807,448441.9031394341
808,150805.5551125394
809,197983.11663741348
810,218243.08597311107
811,210127.7545394098
812,165751.47205045528
813,191653.11009395224
814,163663.77748924965
815,192386.2995694704
816,186245.04857349297
817,147596.58716042226
818,136900.35246428137
819,119583.60639263681
820,173215.56096763117
821,187395.05987810536
822,115383.09533204883
823,121480.11903995095
824,141364.26343650316
825,125262.68793218554
826,372842.96724147
827,277413.19428894244
828,381081.3461885648
829,493335.0295137519
830,329711.7083313187
831,467959.02452025295
832,511809.50398696685
833,419578.0962482712
834,530605.8835917732
835,305572.06590909837
836,340884.048886734
837,332684.7390400119
838,374266.30120187957
839,346977.2461524658
840,296225.1856777526
841,252295.8176682253
842,248466.74694346564
843,260267.15752959793
844,203161.79846122325
845,196380.8761409034
846,199110.65265420335
847,235257.36294043701
848,280523.6133154234
849,215858.905688091
850,210758.6083790609
851,180193.83317965118
852,177632.98892242395
853,186144.1450676132
854,190673.1505106684
855,205937.88501057663
856,194715.24310751026
857,189532.96210874323
858,195074.9383718539
859,188750.8114249964
860,252383.16019586593
861,197968.62805900807
862,195855.11499382538
863,187916.16381605883
864,224399.3248284887
865,180240.4880797693
866,216627.5893087999
867,237142.54702121278
868,195993.70399155852
869,190188.74791830804
870,364281.60590638325
871,447734.2814548497
872,343137.22376154765
873,255116.81773414544
874,278919.8000941038
875,343695.39638567815
876,198440.26264055283
877,277052.8917647494
878,230202.7091198216
879,437924.665111738
880,217317.91344280934
881,244172.1697347548
882,238859.48754227132
883,228588.41817330426
884,244403.6817468805
885,220040.13093946077
886,201983.05448732807
887,253968.07320105258
888,179982.77025389834
889,305036.1337187717
890,259081.35114072685
891,257331.698166567
892,244561.49230191426
893,142610.24048231408
894,151908.63172327916
895,156438.5957194334
896,198670.01357990276
897,204599.2247076204
898,142540.68165136877
899,122677.29242098905
900,139959.90685541686
901,289392.8994595246
902,144456.88142535696
903,159296.0595355787
904,231332.94901460354
905,196998.35935385007
906,228519.56778040595
907,222251.6380040046
908,221998.02963537243
909,167650.4286913379
910,171156.11992508124
911,194156.68859368766
912,292561.09506753075
913,345029.35824192944
914,259179.09806395444
915,303008.4389054609
916,397820.42802530935
917,144892.88678869975
918,217566.42364563278
919,152565.49986073765
920,176148.2181081629
921,204813.55046196585
922,204289.9866564802
923,255839.2133485583
924,157228.561391693
925,140626.30298185814
926,140297.66939089075
927,102718.6148461953
928,122602.68614234145
929,142441.08088988732
930,144632.1442725173
931,110557.172088872
932,168112.62968338787
933,145916.66229147886
934,225837.38066292313
935,147557.4992034651
936,232738.94505179158
937,133225.95865195894
938,75782.67198967493
939,76342.26468808792
940,122666.6634050238
941,141115.51156064737
942,151858.33531799927
943,149516.7560989742
944,166703.52225340917
945,140941.93131328092
946,126928.30458983156
947,144857.35620743665
948,126862.57915502315
949,176976.01418034727
950,118088.263810258
951,158552.2281307476
952,132014.60167704758
953,145519.03895922817
954,139092.1553437951
955,126493.42767736748
956,124840.11051263317
957,129616.62759776846
958,135361.81744653135
959,130542.92659988346
960,139492.60946224493
961,114009.19903723105
962,117713.83587570689
963,174418.52889195931
964,241200.18865021065
965,129797.37951915895
966,128797.81074312175
967,195569.5854545631
968,110239.76052951906
969,137861.28524699152
970,118700.5768010505
971,146412.61997440588
972,146872.89345773082
973,144654.6494207112
974,158891.68222474802
975,106222.35825134063
976,110664.3330322533
977,129753.42240188368
978,110054.39924953089
979,126592.50607846484
980,98853.72749122948
981,109914.17571383326
982,118229.61455317259
983,128373.50682247295
984,91935.93303549067
985,127952.06149746137
986,173960.55684796377
987,124989.96060621497
988,114909.76832829097
989,150728.15365934084
990,129327.61258276236
991,201331.9050451643
992,93161.8271633093
993,109639.43825808178
994,121663.41320126604
995,128236.6375059885
996,135029.316430894
997,132165.16227715317
998,106167.52969680405
999,142675.12138057905
1000,121229.3014036715
1001,133239.1837105132
1002,122552.98596915128
1003,177869.5063654641
1004,145357.69654946594
1005,121004.37209366787
1006,138465.42390616424
1007,92883.98615054273
1008,97008.32533370174
1009,188063.94971301642
1010,216504.93491061137
1011,175840.50611333293
1012,108420.75301652442
1013,94333.86559329699
1014,225314.32479119694
1015,117473.35792729957
1016,127772.0441770619
1017,157112.9763698011
1018,119178.26414605234
1019,146114.46942330388
1020,130443.81022795723
1021,127372.67631492332
1022,119306.1480036584
1023,129656.16276013765
1024,124706.84661135964
1025,158465.86054297086
1026,197631.13083619205
1027,166453.6314399572
1028,164310.01830184206
1029,143643.05851281073
1030,83728.51497266171
1031,189943.90824041632
1032,156805.80763788073
1033,148747.15637728982
1034,92785.66007872022
1035,243090.94228806972
1036,159489.73782907712
1037,115851.46971696342
1038,90602.76222704623
1039,129608.7976123574
1040,135916.81152786172
1041,148223.7223500585
1042,97895.06484645381
1043,184202.9367286389
1044,244354.43394011832
1045,269505.27778813714
1046,309928.77070555795
1047,271115.2340512062
1048,222296.7017965325
1049,230457.8316470885
1050,183271.20692966506
1051,221515.4927411764
1052,234312.6788312265
1053,258579.99963185782
1054,150604.34603331535
1055,178985.98246934346
1056,148465.30817187752
1057,155885.00268307913
1058,244781.1805308119
1059,223615.20617122765
1060,199494.62655305112
1061,233215.12306385062
1062,128491.52993666702
1063,139904.80397776005
1064,132557.59571661815
1065,143307.55480043052
1066,129230.89503743219
1067,127007.54739992326
1068,146834.67984609213
1069,130252.6584878471
1070,267164.89266901335
1071,240521.83382012133
1072,207826.73585176768
1073,244651.12294136928
1074,328476.6992744833
1075,236451.47046220614
1076,249587.03938203485
1077,196421.89007189497
1078,196877.54669197515
1079,187236.7089413312
1080,190431.59825133494
1081,168911.47921321448
1082,131738.90128756044
1083,124249.93320323194
1084,140810.29028014405
1085,128111.07781665202
1086,139838.88084976858
1087,160364.3749550474
1088,164841.15176260797
1089,1941259.7894420424
1090,146832.79553072894
1091,130149.66354942534
1092,80670.78548250953
1093,89095.98875146362
1094,120651.64482891803
1095,107518.34451992168
1096,115557.4441289368
1097,152011.28115609914
1098,148690.75482543727
1099,159404.78111089734
1100,153264.96434879376
1101,136868.23748324768
1102,152842.57925249453
1103,202212.9439010532
1104,130369.96359431792
1105,173918.9800422418
1106,146806.1473090809
1107,219774.76188769087
1108,221885.74668696758
1109,127350.69832297611
1110,193551.74206426152
1111,164044.07281174246
1112,240427.51679459232
1113,344697.83005811245
1114,127872.54968279866
1115,114237.91427203458
1116,137311.3775342222
1117,90189.08884854065
1118,76009.62991421764
1119,90680.01007806831
1120,102480.58394294359
1121,99494.5725247999
1122,299738.74911303626
1123,176625.72342983354
1124,192194.87004972168
1125,242650.08310869214
1126,209005.3717810744
1127,142760.20448691567
1128,155370.55028936418
1129,207397.58368155477
1130,230512.67598091735
1131,224203.58913264502
1132,258749.64651467415
1133,177953.92327865577
1134,210389.0021828285
1135,306774.0592471284
1136,184270.8955383995
1137,299808.89581266127
1138,372349.76115033886
1139,157197.03244247969
1140,140777.3014143101
1141,100368.2876731965
1142,104050.04506210679
1143,95767.12479943442
1144,103862.20837268126
1145,150313.19221075496
1146,213437.03218311616
1147,199227.38519400093
1148,176712.95204429358
1149,106813.85765936827
1150,134523.3633264129
1151,162484.92977011
1152,129853.49800149542
1153,126554.87325952074
1154,154869.13695170748
1155,153335.09668087616
1156,186749.28262306354
1157,187459.86852816734
1158,210268.14081851102
1159,191570.88954355114
1160,176902.4894992634
1161,187128.42450425803
1162,262192.8649788335
1163,318194.7955652882
1164,318130.3644937212
1165,171245.68701140984
1166,168687.49325798068
1167,500808.67202100833
1168,569933.9022208218
1169,396813.3099717837
1170,529094.9995081188
1171,417588.2693113999
1172,308756.2895680958
1173,418722.18704843725
1174,160864.39374912195
1175,188183.27466426042
1176,186995.9158969226
1177,276812.0865371243
1178,186687.60563115863
1179,152667.1520880363
1180,114747.51822554687
1181,194802.79421889293
1182,114344.407001767
1183,120521.61517021597
1184,114987.683468676
1185,108179.30208575216
1186,119044.28366475993
1187,153826.42724620763
1188,150645.32589060883
1189,137301.1619650091
1190,149821.53349860705
1191,438985.3151873324
1192,252217.09997083538
1193,253352.9840348831
1194,406076.8059934554
1195,335386.05584175076
1196,382854.7089095433
1197,310707.4489692565
1198,319870.08283460035
1199,363564.4685913117
1200,371691.96543118893
1201,365672.21073847555
1202,291520.2939439203
1203,269520.21077449503
1204,331870.80114327144
1205,297303.5919299502
1206,179737.99919312441
1207,189138.99576097968
1208,187223.76109667934
1209,306024.81871080835
1210,197902.77406118662
1211,205811.6171601308
1212,209727.21100365673
1213,197903.3093485952
1214,182979.7887802381
1215,204907.56426708584
1216,207851.11118288047
1217,269334.32187705574
1218,276082.24093342933
1219,289912.102711364
1220,427295.01742842665
1221,347166.93731957994
1222,611268.448160125
1223,329283.18653654854
1224,349929.4980389822
1225,269621.75912038126
1226,324359.7231766368
1227,224479.29437416213
1228,212247.51449825798
1229,460933.523766108
1230,189492.0082568434
1231,140984.82046734454
1232,211194.15703219656
1233,140615.18191348517
1234,202854.41043461958
1235,194873.09202715594
1236,196105.74055953353
1237,215302.97147624227
1238,176297.73918707256
1239,156012.6325877602
1240,159415.33487708657
1241,123200.04804494634
1242,129030.04973063045
1243,139026.03963180736
1244,121202.81253675034
1245,116604.71731632856
1246,124599.06309086455
1247,130215.37878101907
1248,100529.40670332243
1249,126331.17280358342
1250,313355.5023061256
1251,410133.7647623884
1252,177259.65691663628
1253,163065.7393863806
1254,170169.622004064
1255,155873.9001861047
1256,202258.06441489243
1257,228853.0790185122
1258,148820.51514183386
1259,179282.41543035625
1260,137320.61923602203
1261,177568.3287473726
1262,140322.43866651086
1263,129761.55089185518
1264,133999.88334795207
1265,144963.0588092616
1266,168845.43562649074
1267,178378.23567111065
1268,149386.87996931473
1269,140591.65200013565
1270,127539.84563993718
1271,128472.68045419925
1272,158226.92226503574
1273,146449.55780175334
1274,141157.140536135
1275,139381.1616757173
1276,125351.56374026835
1277,143993.33172175766
1278,164311.2132139185
1279,132255.42838726094
1280,149877.49047749126
1281,150853.9669533944
1282,155327.9338231423
1283,169888.93062730273
1284,141948.56281918281
1285,142522.63147343852
1286,146489.52962064446
1287,118732.87544864534
1288,136242.99963123028
1289,127165.18549999269
1290,140164.10854570154
1291,202212.67011831142
1292,147629.99330461732
1293,238712.97455321706
1294,138503.6178653452
1295,106067.37542874613
1296,85835.47148966602
1297,99082.46117748934
1298,162836.84622686155
1299,127244.5034826577
1300,150141.9376017614
1301,157851.09223662328
1302,189286.4582670869
1303,156324.20094199214
1304,290956.4668215097
1305,128341.7004228585
1306,88281.94534814557
1307,124950.53384277468
1308,143079.16180047207
1309,145558.2436813194
1310,111804.4611973411
1311,110099.22794439312
1312,162706.35297455467
1313,140525.34452822566
1314,113502.69271346374
1315,140762.70290099998
1316,147001.6001923001
1317,105784.096412914
1318,120687.83599847883
1319,99458.94077340732
1320,96530.36233474565
1321,104799.35189629368
1322,108564.33254325997
1323,111049.08004655968
1324,136329.35792208917
1325,79882.65288669895
1326,117054.36172931902
1327,87258.21715714691
1328,188189.65306404344
1329,89573.86524175647
1330,114777.31228779808
1331,59311.636594466276
1332,153284.73058470862
1333,97719.30666381803
1334,123034.45669045707
1335,105226.09186740716
1336,209157.01954893282
1337,101384.37871556921
1338,116111.93801923402
1339,75312.98939062335
1340,112755.34419796645
1341,128376.8399351547
1342,179457.10621840946
1343,126329.78754851154
1344,93317.701290746
1345,105248.71629110728
1346,173507.14636255905
1347,144909.99993303436
1348,132308.24806923166
1349,126000.39313709005
1350,157419.5681581225
1351,167532.35639615124
1352,177330.13699380375
1353,179732.8742134296
1354,94447.85788264402
1355,229855.77634357236
1356,144913.9898501689
1357,127662.6296418815
1358,184692.42734570947
1359,151083.70112900945
1360,110588.80504209622
1361,192430.19220679638
1362,374553.8392186858
1363,180120.2918005886
1364,152903.58133024993
1365,131184.5408809717
